timestamp,entry_flag,id,total,question,final_similar_question,expected_tag,predicted_tag,tag_match,expected_answer,predicted_answer,answer_match_text,answer_match,probability,time_taken_s,similar_question_tag
2026-01-26 17:16:30,,11,8720,পোস্টাল ভোট প্রদানে কী ধরনের এনআইডি দেখাতে হবে যা গ্রহণ করবে?,পোস্টাল ভোট দিতে কি ধরনের এনআইডি কার্ড গ্রহণ করা হয়,accepted_nid_types,accepted_nid_types,True,"সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।","সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।",আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9769032597541809,0.4123961925506592,
2026-01-26 17:16:31,,12,8720,ডাকমতের ভোটে কোন ধরণের NID কার্ড অনুমোদিত?,ডাক ভোটে কোন কোন ধরনের nid কার্ডকে বৈধ মনে করা হয়,accepted_nid_types,accepted_nid_types,True,"সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।","সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।",আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9729219675064087,0.4136083126068115,accepted_nid_types
2026-01-26 17:16:31,,13,8720,পোস্টাল ভোটের জন্য NID হিসেবে কোন কোন ধরন মান্য করা হয়?,পোস্টাল ভোটে কোন ধরনের nid কার্ডকে বৈধ ধরা হয়,accepted_nid_types,accepted_nid_types,True,"সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।","সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।",আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9634765386581421,0.4119424819946289,accepted_nid_types
2026-01-26 17:16:32,,14,8720,ডাকযোগে ভোটকালে কোন টাইপের জাতীয় পরিচয়পত্র গ্রহণ করা হয়?,ডাক ভোটে জাতীয় পরিচয়পত্রের কোন ভার্সন গৃহীত হয়,accepted_nid_types,accepted_nid_types,True,"সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।","সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।",আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9829018115997314,0.4218418598175049,accepted_nid_types
2026-01-26 17:16:33,,15,8720,পোস্টাল ব্যালটে NID কার্ডের কোন কোন ফর্ম গ্রহণযোগ্য ধরা হয়?,পোস্টাল ব্যালটে ভোট দেওয়ার ক্ষেত্রে nid কার্ডের কোন ধরনের গ্রহণযোগ্য,accepted_nid_types,accepted_nid_types,True,"সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।","সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।",আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9726276397705078,0.42241406440734863,accepted_nid_types
2026-01-26 17:16:33,MISMATCH,16,8720,ডাকের মাধ্যমে ভোট দিতে NID-এর কী কী ভ্যারিয়েন্ট চলবে?,ডাক বিভাগের মাধ্যমে ভোট দিতে এনআইডি বাধ্যতামূলক কি,accepted_nid_types,nid_required_for_postal_vote,False,"সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।",পোস্টাল ভোট প্রদানে এনআইডি থাকা বাধ্যতামূলক।,আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9628646969795227,0.3892812728881836,nid_required_for_postal_vote
2026-01-26 17:16:34,,17,8720,পোস্টাল ভোটে কোন NID কার্ড দেখালে বৈধ গণ্য হবে?,পোস্টাল ভোটে কোন ধরনের nid কার্ডকে বৈধ ধরা হয়,accepted_nid_types,accepted_nid_types,True,"সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।","সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।",আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9875469207763672,0.36993837356567383,accepted_nid_types
2026-01-26 17:16:35,,18,8720,ডাক ভোটের জন্য কোন শ্রেণির জাতীয় পরিচয়পত্র গ্রহণযোগ্য?,পোস্টাল ভোট দিতে হলে কোন ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য,accepted_nid_types,accepted_nid_types,True,"সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।","সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।",আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.971752405166626,0.40323758125305176,accepted_nid_types
2026-01-26 17:16:36,,19,8720,পোস্টাল ভোট দেওয়ার ক্ষেত্রে ল্যামিনেটেড আর স্মার্ট—উভয় NID কি চলবে?,পোস্টাল ভোটে nid হিসেবে স্মার্ট এবং ল্যামিনেটেড—দুইটাই কি গ্রহণযোগ্য,accepted_nid_types,accepted_nid_types,True,"সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।","সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।",আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.981572151184082,0.4309666156768799,accepted_nid_types
2026-01-26 17:16:37,,20,8720,ডাকযোগে ভোটের সময় কোন ধরণের এনআইডি কার্ড গ্রহণযোগ্য থাকে?,ডাকযোগে ভোটের সময় এনআইডি হিসেবে কোন কার্ড মান্য করা হয়,accepted_nid_types,accepted_nid_types,True,"সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।","সকল ধরনের জাতীয় পরিচয়পত্র গ্রহণযোগ্য, যেমন- স্মার্ট কার্ড বা ল্যামিনেটেড NID কার্ড।",আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9868215322494507,0.4240107536315918,accepted_nid_types
2026-01-26 17:16:37,,21,8720,আমার এনআইডি অনলাইন পোর্টালের অ্যাকাউন্ট লক হয়ে গেছে—এটা আনলক করতে কী করতে হবে?,অ্যাকাউন্ট লক হওয়ায় এনআইডি অনলাইনে ঢুকতে পারছি না—কি করতে হবে,account_locked,account_locked,True,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9683288931846619,0.4362013339996338,account_locked
2026-01-26 17:16:38,,22,8720,এনআইডি সেবার ওয়েবসাইটে লগইন দিলে “আপনার একাউন্ট লক করা হয়েছে” দেখায়; এখন সমাধান কী?,এনআইডি অনলাইন পোর্টালে আপনার একাউন্ট লক করা হয়েছে” মেসেজ দেখায় করণীয় কি,account_locked,account_locked,True,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9644907712936401,0.4378025531768799,account_locked
2026-01-26 17:16:38,,23,8720,"NID অনলাইন অ্যাকাউন্ট লকড দেখাচ্ছে, কীভাবে খুলবো?",এনআইডি অনলাইনে একাউন্ট লক হয়েছে কিভাবে খুলবো,account_locked,account_locked,True,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9803189635276794,0.38455867767333984,account_locked
2026-01-26 17:16:39,,24,8720,এনআইডি পোর্টালে আমার একাউন্ট ব্লক হয়ে গেছে; আনলকের নিয়মটা জানাবেন?,এনআইডি অনলাইন পোর্টালে আমার অ্যাকাউন্ট লক হয়ে গেছে; করণীয় কী,account_locked,account_locked,True,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9659777879714966,0.42407798767089844,account_locked
2026-01-26 17:16:40,,25,8720,লগইন করতে গেলে “অ্যাকাউন্ট লকড” বার্তা আসে—কী করণীয়?,সাইনইন করতে গেলে অ্যাকাউন্ট লক করা হয়েছে” বলছে—এক্ষেত্রে কী করণীয়,account_locked,account_locked,True,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9781075716018677,0.41536664962768555,account_locked
2026-01-26 17:16:40,MISMATCH,26,8720,"এনআইডি অনলাইন সিস্টেমে আমার খাতা লক হয়ে গেছে, দয়া করে কীভাবে ঠিক করব বলবেন?",এনআইডি অনলাইন পোর্টালে আমার অ্যাকাউন্ট লক হয়ে গেছে; করণীয় কী,account_locked,account_locked,False,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"দুঃখিত, আপনার প্রশ্নের উত্তরটি আমার জানা নেই। আপনার এই প্রশ্নের উত্তর জানতে ১০৫-এ কল করে সরাসরি আমাদের প্রতিনিধির সাথে কথা বলুন, ধন্যবাদ।",আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.955783486366272,0.4151649475097656,account_locked
2026-01-26 17:16:41,,27,8720,এনআইডি একাউন্ট লক হয়ে যাওয়ার পর আবার অ্যাক্সেস পেতে কী করতে হবে?,এনআইডি একাউন্ট লক দেখালে কি করতে হবে,account_locked,account_locked,True,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9683629274368286,0.4417886734008789,account_locked
2026-01-26 17:16:42,MISMATCH,28,8720,NID ওয়েব পোর্টালে প্রবেশ করতে গেলে বলে অ্যাকাউন্ট লক—এটা কীভাবে পুনরুদ্ধার করব?,nid পোর্টালে your account is locked”—পরবর্তী কি করব,account_locked,account_locked,False,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"দুঃখিত, আপনার প্রশ্নের উত্তরটি আমার জানা নেই। আপনার এই প্রশ্নের উত্তর জানতে ১০৫-এ কল করে সরাসরি আমাদের প্রতিনিধির সাথে কথা বলুন, ধন্যবাদ।",আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9584387540817261,0.43759989738464355,account_locked
2026-01-26 17:16:42,,29,8720,আমার এনআইডি অনলাইন একাউন্টটি বন্ধ বা লক দেখায়; আনব্লক করার উপায় কী?,এনআইডি ওয়েবসাইটে আমার অ্যাকাউন্টে লক পড়ে গেছে; কীভাবে আনলক করব,account_locked,account_locked,True,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.969943106174469,0.44312024116516113,account_locked
2026-01-26 17:16:43,MISMATCH,30,8720,“আপনার অ্যাকাউন্ট লক করা হয়েছে” মেসেজ আসছে—এটা খুলতে কী প্রক্রিয়া?,আপনার অ্যাকাউন্ট লক করা হয়েছে” এনআইডিতে দেখায়—পরবর্তী ধাপ কী,account_locked,account_locked,False,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"দুঃখিত, আপনার প্রশ্নের উত্তরটি আমার জানা নেই। আপনার এই প্রশ্নের উত্তর জানতে ১০৫-এ কল করে সরাসরি আমাদের প্রতিনিধির সাথে কথা বলুন, ধন্যবাদ।",আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9555580019950867,0.42882704734802246,account_locked
2026-01-26 17:16:44,MISMATCH,31,8720,"এনআইডি সার্ভিস পোর্টালে ইউজার অ্যাকাউন্ট লক হয়ে গেছে, কী করণীয় বা কার কাছে জানাব?",এনআইডি অনলাইন পোর্টালে আমার অ্যাকাউন্ট লক হয়ে গেছে; করণীয় কী,account_locked,account_locked,False,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"দুঃখিত, আপনার প্রশ্নের উত্তরটি আমার জানা নেই। আপনার এই প্রশ্নের উত্তর জানতে ১০৫-এ কল করে সরাসরি আমাদের প্রতিনিধির সাথে কথা বলুন, ধন্যবাদ।",আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9563761353492737,0.45847606658935547,account_locked
2026-01-26 17:16:44,MISMATCH,32,8720,ভুল তথ্য দিয়ে চেষ্টা করায় সম্ভবত লক হয়ে গেছে—এখন কী করলে আনলক হবে?,ভুল তথ্যের জন্য লক হয়েছিল; এখন সংশোধনের পরও লক—কী করব,account_locked,eight_hours_time_up,False,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।,আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9610884189605713,0.4532616138458252,eight_hours_time_up
2026-01-26 17:16:45,,33,8720,আমার NID অনলাইন লগইন সাসপেন্ড (লক) হয়ে আছে; কীভাবে পুনরায় সক্রিয় করব?,আমার nid প্রোফাইল লক হয়ে গেছে; কিভাবে অ্যাক্সেস ফিরে পাবো,account_locked,account_locked,True,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,আপনার সমস্যাটি সমাধানে আর কোনো তথ্যের প্রয়োজন রয়েছে কি?,False,0.9630451202392578,0.44381046295166016,account_locked
