question,similar_question,expected_tag,predicted_tag,expected_answer,predicted_answer,probability,time_taken
এনআইডি সেবার ওয়েবসাইটে লগইন দিলে “আপনার একাউন্ট লক করা হয়েছে” দেখায়; এখন সমাধান কী?,এনআইডি অনলাইন পোর্টালে আপনার একাউন্ট লক করা হয়েছে” মেসেজ দেখায় করণীয় কি,account_locked,account_locked,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.988062858581543,0.0692143440246582
"NID অনলাইন অ্যাকাউন্ট লকড দেখাচ্ছে, কীভাবে খুলবো?",এনআইডি অনলাইনে একাউন্ট লক হয়েছে কিভাবে খুলবো,account_locked,account_locked,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9889881014823914,0.05883955955505371
এনআইডি পোর্টালে আমার একাউন্ট ব্লক হয়ে গেছে; আনলকের নিয়মটা জানাবেন?,nid অনলাইন সেবায় অ্যাকাউন্ট ব্লক হয়ে গেলে আনলক করার নিয়ম কী,account_locked,account_locked,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9801722764968872,0.06944775581359863
লগইন করতে গেলে “অ্যাকাউন্ট লকড” বার্তা আসে—কী করণীয়?,nid সিস্টেমে অ্যাকাউন্ট লক কতক্ষণ পর ট্রাই করা উচিত,account_locked,account_locked,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9872202277183533,0.06797552108764648
"এনআইডি অনলাইন সিস্টেমে আমার খাতা লক হয়ে গেছে, দয়া করে কীভাবে ঠিক করব বলবেন?",এনআইডি অনলাইন পোর্টালে আমার অ্যাকাউন্ট লক হয়ে গেছে; করণীয় কী,account_locked,account_locked,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.978529691696167,0.07113265991210938
এনআইডি একাউন্ট লক হয়ে যাওয়ার পর আবার অ্যাক্সেস পেতে কী করতে হবে?,এনআইডি অ্যাকাউন্ট ইস্যু লক হয়েছে কিভাবে খুলবো,account_locked,account_locked,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9832139611244202,0.07218503952026367
NID ওয়েব পোর্টালে প্রবেশ করতে গেলে বলে অ্যাকাউন্ট লক—এটা কীভাবে পুনরুদ্ধার করব?,এনআইডি অনলাইন পোর্টালে আমার অ্যাকাউন্ট লক হয়ে গেছে; করণীয় কী,account_locked,account_locked,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9784412980079651,0.07354068756103516
আমার এনআইডি অনলাইন একাউন্টটি বন্ধ বা লক দেখায়; আনব্লক করার উপায় কী?,আমার এনআইডি একাউন্ট লক হয়ে গেছে কিভাবে আনলক করবো,account_locked,account_locked,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9888265132904053,0.06805896759033203
“আপনার অ্যাকাউন্ট লক করা হয়েছে” মেসেজ আসছে—এটা খুলতে কী প্রক্রিয়া?,এনআইডি সাইটে account locked” এলার্ট এর পর কী,account_locked,account_locked,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9815834164619446,0.07195186614990234
"এনআইডি সার্ভিস পোর্টালে ইউজার অ্যাকাউন্ট লক হয়ে গেছে, কী করণীয় বা কার কাছে জানাব?",এনআইডি অনলাইন পোর্টালে আমার অ্যাকাউন্ট লক হয়ে গেছে; করণীয় কী,account_locked,account_locked,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9877699613571167,0.07041573524475098
ভুল তথ্য দিয়ে চেষ্টা করায় সম্ভবত লক হয়ে গেছে—এখন কী করলে আনলক হবে?,এনআইডি তে ভুল ইনফো দিয়ে লক হয়েছে; এখন করণীয় কী,account_locked,account_locked,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9820094108581543,0.06960391998291016
আমার NID অনলাইন লগইন সাসপেন্ড (লক) হয়ে আছে; কীভাবে পুনরায় সক্রিয় করব?,এনআইডি তে লকড অ্যাকাউন্ট রিহ্যাবিলিটেশন স্টেপ কী,account_locked,account_locked,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9756839871406555,0.0695486068725586
"এনআইডি একাউন্ট লক হয়ে গেছে, অনুগ্রহ করে আনলক করার নির্দেশনা দিন।",এনআইডি একাউন্ট লক হয়ে গেছে সাহায্য চাই,account_locked,account_locked,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9905295372009277,0.07052135467529297
পোর্টালে “অ্যাকাউন্ট লকড” পপ-আপ দেখাচ্ছে—কতক্ষণ পর এবং কীভাবে আবার চেষ্টা করব?,এনআইডি পোর্টালে লকড দেখালে কীভাবে পুনরায় চেষ্টা করব,account_locked,account_locked,ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন।,"ভুল তথ্য দিয়ে রেজিস্ট্রেশন বা লগইনের চেষ্টা করা হলে স্বয়ংক্রিয়ভাবে একাউন্টটি লক হয়ে যায়। অনুগ্রহপূর্বক সঠিক তথ্য দিয়ে আট ঘন্টা পর পুনরায় চেষ্টা করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9702391624450684,0.06943368911743164
